Player,Season,Points,Field Goal %,Three Pointer %,Free Throw %,ORB,Turnovers
Anthony Edwards,2023,22,0.429,0.333,0,1,4
Anthony Edwards,2023,19,0.5,0.6,1,0,4
Anthony Edwards,2023,25,0.476,0.3,1,1,2
Anthony Edwards,2023,26,0.412,0.333,0.909,1,1
Anthony Edwards,2023,,,,,,
Anthony Edwards,2023,29,0.474,0.167,0.909,3,7
Anthony Edwards,2023,29,0.556,0.333,1,0,1
Anthony Edwards,2023,26,0.455,0.333,0.667,0,5
Anthony Edwards,2023,26,0.444,0.333,0.9,1,6
Anthony Edwards,2023,14,0.214,0.333,1,2,1
Anthony Edwards,2023,26,0.5,0.5,0.5,1,3
Anthony Edwards,2023,17,0.375,1,0.333,1,2
Anthony Edwards,2023,19,0.429,0.286,0.714,0,5
Anthony Edwards,2023,19,0.5,0.667,0.2,2,2
Anthony Edwards,2023,37,0.542,0.4,1,1,4
Anthony Edwards,2023,27,0.333,0.5,0.909,2,1
Anthony Edwards,2023,23,0.524,0,0.5,0,4
Anthony Edwards,2023,30,0.52,0.3,1,0,3
Anthony Edwards,2023,29,0.688,0.625,0.667,1,8
Anthony Edwards,2023,27,0.435,0.333,0.556,1,4
Anthony Edwards,2023,30,0.5,0.333,0.571,0,1
Anthony Edwards,2023,30,0.476,0.4,0.857,0,3
Anthony Edwards,2023,29,0.417,0.273,1,1,3
Anthony Edwards,2023,32,0.423,0.333,0.778,0,3
Anthony Edwards,2023,5,0.286,0,0.5,0,2
Anthony Edwards,2023,,,,,,
Anthony Edwards,2023,21,0.316,0.429,1,0,3
Anthony Edwards,2023,20,0.444,0.286,1,0,2
Anthony Edwards,2023,31,0.5,0.25,1,0,3
Anthony Edwards,2023,26,0.556,0.5,1,0,4
Anthony Edwards,2023,29,0.4,0.4,1,0,2
Anthony Edwards,2023,16,0.412,0,0.667,4,3
Anthony Edwards,2023,23,0.313,0.25,0.917,0,5
Anthony Edwards,2023,44,0.586,0.5,1,0,5
Anthony Edwards,2023,31,0.45,0.6,0.778,1,6
Anthony Edwards,2023,37,0.48,0.4,0.9,0,4
Anthony Edwards,2023,25,0.5,0.6,0.667,0,2
Anthony Edwards,2023,34,0.667,0.714,0.5,2,6
Anthony Edwards,2023,33,0.519,0.364,0.25,2,6
Anthony Edwards,2023,27,0.385,0.182,0.833,0,6
Anthony Edwards,2023,19,0.333,0.143,0.8,0,4
Anthony Edwards,2023,20,0.471,0.2,0.6,0,2
Anthony Edwards,2023,19,0.636,0.333,0.8,0,1
Anthony Edwards,2023,31,0.481,0.444,1,0,1
Anthony Edwards,2023,17,0.421,0.333,,0,3
Anthony Edwards,2023,32,0.545,0.25,1,1,3
Anthony Edwards,2023,,,,,,
Anthony Edwards,2023,34,0.423,0.3,0.9,1,6
Anthony Edwards,2023,29,0.423,0.429,1,0,4
Anthony Edwards,2023,12,0.263,0.25,0,0,5
Anthony Edwards,2023,18,0.333,0.4,0.8,1,4
Anthony Edwards,2023,19,0.438,0.625,,0,5
Anthony Edwards,2023,27,0.5,0.25,0.625,1,4
Anthony Edwards,2023,32,0.5,0.5,0.75,0,2
Anthony Edwards,2023,32,0.462,0.333,0.833,0,2
Anthony Edwards,2023,32,0.48,0.2,0.6,0,3
Anthony Edwards,2023,28,0.5,0.625,0.6,0,3
Anthony Edwards,2023,8,0.75,1,,0,0
Anthony Edwards,2023,,,,,,
Anthony Edwards,2023,,,,,,
Anthony Edwards,2023,,,,,,
Anthony Edwards,2023,13,0.357,0.25,0.5,1,3
Anthony Edwards,2023,17,0.4,0.333,0.5,1,1
Anthony Edwards,2023,31,0.591,0.333,0.667,0,1
Anthony Edwards,2023,11,0.25,0.286,0.5,0,3
Anthony Edwards,2023,37,0.5,0.375,0.8,0,4
Anthony Edwards,2023,23,0.389,0.4,1,1,2
Anthony Edwards,2023,,,,,,
Anthony Edwards,2023,33,0.52,0.444,0.75,2,0
Anthony Edwards,2023,26,0.381,0.333,0.538,3,8
Anthony Mason,2001,8,0.375,,0.667,0,4
Anthony Mason,2001,3,0,,0.75,3,1
Anthony Mason,2001,10,0.4,,0.5,3,1
Anthony Mason,2001,9,0.333,,0.75,4,1
Anthony Mason,2001,16,0.556,,0.667,0,1
Anthony Mason,2001,18,0.333,,0.889,1,2
Anthony Mason,2001,16,0.5,,0.5,0,2
Anthony Mason,2001,20,0.467,,0.75,7,2
Anthony Mason,2001,7,0.167,,0.833,1,2
Anthony Mason,2001,12,0.5,,1,1,1
Anthony Mason,2001,16,0.417,,1,3,3
Anthony Mason,2001,16,0.625,,1,3,5
Anthony Mason,2001,16,0.25,,1,1,2
Anthony Mason,2001,9,0.429,,1,2,1
Anthony Mason,2001,19,0.6,,0.875,3,1
Anthony Mason,2001,22,0.778,,0.8,2,4
Anthony Mason,2001,20,0.5,,0.833,0,1
Anthony Mason,2001,10,0.375,,0.8,3,1
Anthony Mason,2001,12,0.462,,,3,2
Anthony Mason,2001,10,0.25,,1,1,1
Anthony Mason,2001,,,,,,
Anthony Mason,2001,15,0.429,,1,2,5
Anthony Mason,2001,15,0.6,,1,0,1
Anthony Mason,2001,24,0.579,,1,3,2
Anthony Mason,2001,16,0.462,,1,2,3
Anthony Mason,2001,19,0.438,,0.833,1,5
Anthony Mason,2001,20,0.571,,1,2,1
Anthony Mason,2001,11,0.444,,0.5,3,2
Anthony Mason,2001,18,0.462,,0.75,3,1
Anthony Mason,2001,10,0.5,,1,2,4
Anthony Mason,2001,10,0.333,,1,4,3
Anthony Mason,2001,19,0.538,,0.833,2,2
Anthony Mason,2001,20,0.438,,0.667,2,2
Anthony Mason,2001,14,0.313,,0.8,3,0
Anthony Mason,2001,18,0.625,,0.8,4,4
Anthony Mason,2001,10,0.625,,,1,1
Anthony Mason,2001,24,0.583,,0.833,1,3
Anthony Mason,2001,7,0.5,,0.75,4,3
Anthony Mason,2001,24,0.421,,0.8,4,4
Anthony Mason,2001,19,0.429,,0.636,3,2
Anthony Mason,2001,23,0.462,,0.846,3,1
Anthony Mason,2001,,,,,,
Anthony Mason,2001,4,0.111,,1,0,2
Anthony Mason,2001,16,0.5,,1,6,4
Anthony Mason,2001,23,0.615,,1,3,5
Anthony Mason,2001,21,0.643,,0.6,0,0
Anthony Mason,2001,9,0.167,,0.556,1,1
Anthony Mason,2001,19,0.583,,0.625,1,1
Anthony Mason,2001,23,0.643,,0.714,1,0
Anthony Mason,2001,7,0.167,,0.75,1,3
Anthony Mason,2001,21,0.6,,0.9,0,3
Anthony Mason,2001,29,0.55,,0.778,4,3
Anthony Mason,2001,21,0.5,,0.7,2,3
Anthony Mason,2001,14,0.357,,1,1,5
Anthony Mason,2001,12,0.556,,1,2,1
Anthony Mason,2001,17,0.538,,0.75,0,3
Anthony Mason,2001,12,0.417,,1,0,1
Anthony Mason,2001,17,0.667,,0.833,2,3
Anthony Mason,2001,20,0.6,,0.4,0,7
Anthony Mason,2001,3,0.125,,0.5,2,3
Anthony Mason,2001,14,0.286,,0.625,5,0
Anthony Mason,2001,23,0.714,,1,3,1
Anthony Mason,2001,,,,,,
Anthony Mason,2001,19,0.5,,0.636,4,1
Anthony Mason,2001,25,0.524,,1,4,3
Anthony Mason,2001,22,0.647,,0,2,1
Anthony Mason,2001,13,0.308,,0.625,0,2
Anthony Mason,2001,,,,,,
Anthony Mason,2001,25,0.571,,0.333,4,1
Anthony Mason,2001,18,0.667,,1,1,1
Anthony Mason,2001,15,0.625,,0.833,5,2
Anthony Mason,2001,16,0.667,,1,1,5
Anthony Mason,2001,23,0.5,,0.778,2,0
Anthony Mason,2001,18,0.538,,1,1,4
Anthony Mason,2001,18,0.875,,0.571,2,2
Anthony Mason,2001,16,0.571,,0.667,2,2
Anthony Mason,2001,6,0.333,,,1,2
Anthony Mason,2001,22,0.474,,1,3,2
Anthony Mason,2001,17,0.417,,0.875,2,2
Anthony Mason,2001,16,0.35,,0.5,4,4
Anthony Mason,2001,23,0.727,,0.7,2,1
Anthony Mason,2001,13,0.313,,0.6,2,4
Anthony Mason,2001,20,0.778,,0.857,3,2
Anthony Mason,2001,,,,,,
Anthony Mason,2001,15,0.556,,0.833,0,2
Antonio Davis,2001,7,0.167,,0.75,5,4
Antonio Davis,2001,18,0.455,,0.8,4,2
Antonio Davis,2001,11,0.75,,0.833,2,0
Antonio Davis,2001,14,0.5,,0.75,3,2
Antonio Davis,2001,24,0.615,,0.889,1,3
Antonio Davis,2001,15,0.636,,0.333,2,2
Antonio Davis,2001,24,0.75,,0.857,2,2
Antonio Davis,2001,1,0,,0.5,3,1
Antonio Davis,2001,17,0.444,,0.692,5,2
Antonio Davis,2001,7,0.333,,0.5,4,4
Antonio Davis,2001,13,0.5,,0.6,3,1
Antonio Davis,2001,6,0.182,,0.4,5,2
Antonio Davis,2001,18,0.714,,0.667,2,1
Antonio Davis,2001,16,0.7,,0.667,4,3
Antonio Davis,2001,15,0.412,,0.5,5,3
Antonio Davis,2001,12,0.417,,0.5,3,0
Antonio Davis,2001,13,0.273,,1,4,3
Antonio Davis,2001,18,0.308,,0.625,5,0
Antonio Davis,2001,21,0.529,,1,6,4
Antonio Davis,2001,3,0.143,,0.25,3,1
Antonio Davis,2001,,,,,,
Antonio Davis,2001,13,0.182,,0.9,6,3
Antonio Davis,2001,5,0.125,,0.75,6,0
Antonio Davis,2001,25,0.571,,0.9,4,1
Antonio Davis,2001,14,0.357,,0.667,6,2
Antonio Davis,2001,14,0.5,,1,6,0
Antonio Davis,2001,10,0.143,,0.75,7,4
Antonio Davis,2001,14,0.4,,1,3,1
Antonio Davis,2001,16,0.7,,0.667,2,1
Antonio Davis,2001,6,0.286,,0.5,3,1
Antonio Davis,2001,8,0.333,,1,4,2
Antonio Davis,2001,,,,,,
Antonio Davis,2001,,,,,,
Antonio Davis,2001,,,,,,
Antonio Davis,2001,,,,,,
Antonio Davis,2001,12,0.714,,0.667,2,2
Antonio Davis,2001,14,0.5,,0.667,4,1
Antonio Davis,2001,11,0.333,,1,1,0
Antonio Davis,2001,8,0.3,,1,2,0
Antonio Davis,2001,10,0.364,,0.667,4,0
Antonio Davis,2001,8,0.5,,1,2,3
Antonio Davis,2001,,,,,,
Antonio Davis,2001,8,0.75,,1,1,0
Antonio Davis,2001,19,0.417,,0.643,2,0
Antonio Davis,2001,10,0.5,,0,2,2
Antonio Davis,2001,15,0.353,,0.6,5,1
Antonio Davis,2001,11,0.417,,0.5,3,2
Antonio Davis,2001,15,0.429,0,1,7,3
Antonio Davis,2001,25,0.563,,0.7,5,0
Antonio Davis,2001,13,0.5,,0.6,5,3
Antonio Davis,2001,21,0.538,,0.875,5,0
Antonio Davis,2001,25,0.417,,0.938,6,1
Antonio Davis,2001,16,0.353,,0.8,5,5
Antonio Davis,2001,11,0.308,,0.6,1,1
Antonio Davis,2001,13,0.286,,0.625,3,2
Antonio Davis,2001,11,0.5,,0.875,1,2
Antonio Davis,2001,20,0.429,,1,2,1
Antonio Davis,2001,16,0.571,,0,1,1
Antonio Davis,2001,4,0.286,,,2,0
Antonio Davis,2001,18,0.467,,1,7,2
Antonio Davis,2001,3,0.5,,1,0,1
Antonio Davis,2001,17,0.4,,0.833,3,2
Antonio Davis,2001,,,,,,
Antonio Davis,2001,25,0.429,,0.875,5,2
Antonio Davis,2001,10,0.333,,1,1,0
Antonio Davis,2001,8,0.4,,,4,2
Antonio Davis,2001,15,0.583,,1,2,2
Antonio Davis,2001,12,0.25,,1,2,2
Antonio Davis,2001,13,0.5,,0.833,2,3
Antonio Davis,2001,11,0.364,,0.75,1,1
Antonio Davis,2001,12,0.429,,1,2,2
Antonio Davis,2001,10,0.667,,1,2,2
Antonio Davis,2001,13,0.364,,0.625,7,3
Antonio Davis,2001,12,0.545,,,1,4
Antonio Davis,2001,13,0.571,,0.625,4,3
Antonio Davis,2001,18,0.6,,0.75,2,1
Antonio Davis,2001,10,0.455,,,4,3
Antonio Davis,2001,19,0.857,,0.875,2,3
Antonio Davis,2001,31,0.529,,0.765,10,2
Antonio Davis,2001,16,0.667,,0.667,4,0
Antonio Davis,2001,7,0.143,,0.75,3,3
Antonio Davis,2001,25,0.524,,0.5,8,1
Antonio Davis,2001,11,0.5,,1,3,3
Antonio Davis,2001,,,,,,
Antonio Davis,2001,16,0.429,,1,4,2
Antonio Davis,2001,10,0.417,,,2,1
Antonio McDyess,2001,10,0.5,,0,1,2
Antonio McDyess,2001,0,0,,,0,1
Antonio McDyess,2001,,,,,,
Antonio McDyess,2001,12,0.5,,0.5,2,5
Antonio McDyess,2001,11,0.417,,0.5,2,3
Antonio McDyess,2001,14,0.5,,1,4,6
Antonio McDyess,2001,22,0.556,,0.667,4,2
Antonio McDyess,2001,28,0.667,,0.8,3,1
Antonio McDyess,2001,16,0.429,,0.8,3,2
Antonio McDyess,2001,28,0.6,,0.769,6,4
Antonio McDyess,2001,21,0.615,,0.556,1,2
Antonio McDyess,2001,4,0.111,,1,2,2
Antonio McDyess,2001,20,0.625,,,2,4
Antonio McDyess,2001,19,0.6,,0.636,4,6
Antonio McDyess,2001,17,0.421,,0.5,1,2
Antonio McDyess,2001,40,0.536,,0.833,9,3
Antonio McDyess,2001,37,0.615,,0.625,6,3
Antonio McDyess,2001,24,0.368,,0.909,4,3
Antonio McDyess,2001,15,0.455,,0.625,1,1
Antonio McDyess,2001,28,0.524,,0.857,2,2
Antonio McDyess,2001,,,,,,
Antonio McDyess,2001,21,0.533,,0.833,4,3
Antonio McDyess,2001,37,0.481,,0.733,3,3
Antonio McDyess,2001,22,0.429,,0.8,2,2
Antonio McDyess,2001,19,0.375,,0.875,3,2
Antonio McDyess,2001,17,0.353,,0.5,7,1
Antonio McDyess,2001,29,0.56,,0.333,5,2
Antonio McDyess,2001,29,0.647,,0.875,2,0
Antonio McDyess,2001,19,0.467,,0.833,2,4
Antonio McDyess,2001,35,0.583,,0.636,6,1
Antonio McDyess,2001,22,0.4,,0.667,2,1
Antonio McDyess,2001,35,0.5,,0.789,4,5
Antonio McDyess,2001,25,0.688,,0.5,4,6
Antonio McDyess,2001,31,0.5,,0.75,4,2
Antonio McDyess,2001,33,0.609,,0.625,4,1
Antonio McDyess,2001,33,0.56,,0.625,8,2
Antonio McDyess,2001,27,0.591,,0.25,3,2
Antonio McDyess,2001,15,0.286,,0.75,8,3
Antonio McDyess,2001,16,0.583,,1,1,5
Antonio McDyess,2001,20,0.533,,1,5,0
Antonio McDyess,2001,20,0.444,,0.5,3,0
Antonio McDyess,2001,,,,,,
Antonio McDyess,2001,8,0.364,,,2,4
Antonio McDyess,2001,18,0.316,,0.75,2,3
Antonio McDyess,2001,24,0.571,,0.615,6,0
Antonio McDyess,2001,11,0.385,,0.5,6,3
Antonio McDyess,2001,18,0.643,,,5,4
Antonio McDyess,2001,26,0.611,,0.667,4,2
Antonio McDyess,2001,25,0.5,,1,2,3
Antonio McDyess,2001,24,0.533,,0.667,1,3
Antonio McDyess,2001,28,0.545,,0.571,2,4
Antonio McDyess,2001,22,0.526,,1,1,4
Antonio McDyess,2001,19,0.5,,0.5,6,2
Antonio McDyess,2001,17,0.389,,0.6,3,1
Antonio McDyess,2001,9,0.267,,0.5,4,2
Antonio McDyess,2001,29,0.6,,0.833,4,0
Antonio McDyess,2001,30,0.706,,0.857,4,1
Antonio McDyess,2001,22,0.438,,1,3,1
Antonio McDyess,2001,19,0.538,,0.625,4,1
Antonio McDyess,2001,24,0.5,,0.667,5,4
Antonio McDyess,2001,14,0.545,,1,3,2
Antonio McDyess,2001,12,0.385,,1,1,1
Antonio McDyess,2001,,,,,,
Antonio McDyess,2001,9,0.375,,0.75,3,0
Antonio McDyess,2001,,,,,,
Antonio McDyess,2001,,,,,,
Antonio McDyess,2001,,,,,,
Antonio McDyess,2001,12,0.263,,0.5,8,2
Antonio McDyess,2001,,,,,,
Antonio McDyess,2001,17,0.583,,0.333,2,3
Antonio McDyess,2001,19,0.667,,0.375,0,4
Antonio McDyess,2001,17,0.353,,0.625,3,0
Antonio McDyess,2001,32,0.545,,0.8,6,2
Antonio McDyess,2001,35,0.565,,0.692,4,5
Antonio McDyess,2001,20,0.36,,1,7,0
Antonio McDyess,2001,2,0,,1,0,0
Antonio McDyess,2001,12,0.357,,1,1,0
Antonio McDyess,2001,,,,,,
Antonio McDyess,2001,13,0.462,,0.25,1,2
Antonio McDyess,2001,,,,,,
Antonio McDyess,2001,,,,,,
Antonio McDyess,2001,,,,,,
Antonio McDyess,2001,,,,,,
Antonio McDyess,2001,,,,,,
Antonio McDyess,2001,,,,,,
Antonio McDyess,2001,,,,,,
Bam Adebayo,2023,12,0.333,,0.667,1,5
Bam Adebayo,2023,19,0.727,,0.75,3,5
Bam Adebayo,2023,10,0.667,0,1,0,3
Bam Adebayo,2023,14,0.286,,1,4,3
Bam Adebayo,2023,18,0.545,0,0.857,3,3
Bam Adebayo,2023,26,0.769,,0.75,4,5
Bam Adebayo,2023,23,0.563,,0.833,2,1
Bam Adebayo,2023,19,0.533,,1,1,2
Bam Adebayo,2023,20,0.563,,1,2,4
Bam Adebayo,2023,18,0.5,0,1,3,5
Bam Adebayo,2023,16,0.571,,0,2,1
Bam Adebayo,2023,18,0.4,0,1,2,5
Bam Adebayo,2023,24,0.611,,0.667,1,5
Bam Adebayo,2023,30,0.5,0,0.857,6,3
Bam Adebayo,2023,,,,,,
Bam Adebayo,2023,,,,,,
Bam Adebayo,2023,21,0.5,,1,2,3
Bam Adebayo,2023,17,0.389,0,0.5,4,1
Bam Adebayo,2023,15,0.333,,0.833,4,2
Bam Adebayo,2023,38,0.682,0,1,3,0
Bam Adebayo,2023,,,,,,
Bam Adebayo,2023,32,0.65,,1,1,3
Bam Adebayo,2023,23,0.526,1,1,1,5
Bam Adebayo,2023,28,0.556,,0.889,1,2
Bam Adebayo,2023,15,0.385,,1,1,1
Bam Adebayo,2023,21,0.563,,0.5,1,5
Bam Adebayo,2023,31,0.667,,1,4,2
Bam Adebayo,2023,12,0.455,0,0.4,2,0
Bam Adebayo,2023,22,0.444,,0.857,2,4
Bam Adebayo,2023,15,0.385,,0.833,2,5
Bam Adebayo,2023,,,,,,
Bam Adebayo,2023,22,0.611,,,4,4
Bam Adebayo,2023,27,0.8,,0.75,3,3
Bam Adebayo,2023,18,0.421,,1,5,3
Bam Adebayo,2023,,,,,,
Bam Adebayo,2023,23,0.625,,0.5,5,1
Bam Adebayo,2023,22,0.429,,0.909,4,4
Bam Adebayo,2023,32,0.647,,0.769,5,2
Bam Adebayo,2023,31,0.632,,0.875,5,3
Bam Adebayo,2023,30,0.565,,0.8,6,2
Bam Adebayo,2023,21,0.667,,0.25,1,1
Bam Adebayo,2023,,,,,,
Bam Adebayo,2023,10,0.333,,0,4,0
Bam Adebayo,2023,,,,,,
Bam Adebayo,2023,24,0.579,,1,2,0
Bam Adebayo,2023,20,0.474,,0.5,3,1
Bam Adebayo,2023,20,0.474,,1,6,3
Bam Adebayo,2023,26,0.733,,0.667,3,2
Bam Adebayo,2023,18,0.5,,0.667,2,2
Bam Adebayo,2023,18,0.583,,1,3,2
Bam Adebayo,2023,30,0.545,,0.75,4,3
Bam Adebayo,2023,20,0.5,,0.857,0,2
Bam Adebayo,2023,17,0.533,,0.25,2,2
Bam Adebayo,2023,18,0.538,,0.667,4,0
Bam Adebayo,2023,32,0.688,,0.909,1,0
Bam Adebayo,2023,16,0.467,,1,4,1
Bam Adebayo,2023,38,0.75,,1,2,2
Bam Adebayo,2023,20,0.636,,0.857,1,3
Bam Adebayo,2023,13,0.5,0,0.75,1,4
Bam Adebayo,2023,19,0.429,,1,0,1
Bam Adebayo,2023,24,0.526,,0.571,2,2
Bam Adebayo,2023,18,0.471,0,0.5,1,2
Bam Adebayo,2023,,,,,,
Bam Adebayo,2023,14,0.429,,0.667,2,2
Bam Adebayo,2023,13,0.286,,0.833,2,5
Bam Adebayo,2023,20,0.615,,1,2,2
Bam Adebayo,2023,18,0.438,,1,0,2
Bam Adebayo,2023,30,0.833,,0.833,3,2
Bam Adebayo,2023,16,0.556,,1,0,2
Bam Adebayo,2023,17,0.727,,0.5,1,3
Bam Adebayo,2023,19,0.667,,0.75,0,4
Bam Adebayo,2023,14,0.412,,,1,4
Bam Adebayo,2023,16,0.5,,0.75,2,3
Bam Adebayo,2023,26,0.667,,0.75,2,3
Bam Adebayo,2023,23,0.529,,0.625,4,3
Bam Adebayo,2023,22,0.583,,0.889,1,3
Bam Adebayo,2023,15,0.455,,0.833,2,3
Bam Adebayo,2023,16,0.571,,,4,4
Bam Adebayo,2023,21,0.389,,0.875,5,0
Bam Adebayo,2023,9,0.4,,0.5,0,3
Bam Adebayo,2023,,,,,,
Bam Adebayo,2023,18,0.6,,1,2,1
Bam Adebayo,2023,14,0.636,,,4,0
Bam Adebayo,2023,,,,,,
Bam Adebayo,2023,,,,,,
Bam Adebayo,2023,4,0.667,,,2,0
Baron Davis,2004,15,0.231,0.143,0.5,4,3
Baron Davis,2004,22,0.412,0.625,0.75,0,7
Baron Davis,2004,37,0.619,0.857,0.5,0,2
Baron Davis,2004,13,0.286,0.125,0,0,4
Baron Davis,2004,37,0.5,0.545,1,1,2
Baron Davis,2004,23,0.474,0.444,0.333,0,2
Baron Davis,2004,35,0.476,0.385,0.769,0,5
Baron Davis,2004,25,0.647,0.429,,1,3
Baron Davis,2004,23,0.333,0.444,0.625,0,3
Baron Davis,2004,23,0.471,0.375,0.8,1,1
Baron Davis,2004,25,0.37,0.214,0.667,2,2
Baron Davis,2004,17,0.273,0.182,0.333,0,2
Baron Davis,2004,33,0.429,0.7,0.4,1,3
Baron Davis,2004,18,0.318,0.3,0.25,2,1
Baron Davis,2004,28,0.474,0.625,0.833,3,5
Baron Davis,2004,26,0.429,0.273,0.833,2,2
Baron Davis,2004,13,0.227,0.154,0.333,2,5
Baron Davis,2004,21,0.32,0.1,1,1,2
Baron Davis,2004,27,0.379,0,0.833,1,2
Baron Davis,2004,16,0.286,0.1,1,3,0
Baron Davis,2004,,,,,,
Baron Davis,2004,19,0.368,0.25,0.375,1,2
Baron Davis,2004,18,0.24,0,0.75,1,3
Baron Davis,2004,29,0.417,0.5,1,1,6
Baron Davis,2004,27,0.429,0.4,0.625,0,1
Baron Davis,2004,16,0.318,0.182,,0,2
Baron Davis,2004,25,0.5,0.375,1,0,5
Baron Davis,2004,23,0.391,0.182,0.429,1,3
Baron Davis,2004,25,0.476,0.429,0.333,0,3
Baron Davis,2004,27,0.333,0.091,1,1,5
Baron Davis,2004,21,0.444,0.333,0.75,1,3
Baron Davis,2004,19,0.35,0.3,1,0,5
Baron Davis,2004,29,0.4,0.385,0.4,1,3
Baron Davis,2004,22,0.4,0.333,0,2,1
Baron Davis,2004,35,0.48,0.25,0.8,0,8
Baron Davis,2004,28,0.55,0.286,0.667,1,4
Baron Davis,2004,19,0.333,0.222,0.429,2,4
Baron Davis,2004,29,0.407,0.333,0.5,2,2
Baron Davis,2004,22,0.348,0.429,0.6,0,3
Baron Davis,2004,10,0.235,0,0.667,0,3
Baron Davis,2004,16,0.261,0.25,0.5,1,2
Baron Davis,2004,,,,,,
Baron Davis,2004,25,0.368,0.143,0.833,1,7
Baron Davis,2004,,,,,,
Baron Davis,2004,,,,,,
Baron Davis,2004,,,,,,
Baron Davis,2004,23,0.421,0.4,0.75,0,3
Baron Davis,2004,19,0.3,0.231,0.8,2,2
Baron Davis,2004,,,,,,
Baron Davis,2004,,,,,,
Baron Davis,2004,,,,,,
Baron Davis,2004,13,0.286,0.2,0.667,0,3
Baron Davis,2004,13,0.385,0.333,0.5,0,1
Baron Davis,2004,29,0.458,0.4,0.75,0,2
Baron Davis,2004,19,0.368,0.2,0.8,1,2
Baron Davis,2004,23,0.471,0.2,1,0,1
Baron Davis,2004,17,0.304,0.333,0.5,1,2
Baron Davis,2004,34,0.524,0.5,0.75,2,8
Baron Davis,2004,26,0.471,0.571,0.667,2,2
Baron Davis,2004,18,0.4,0.75,0.75,0,2
Baron Davis,2004,24,0.423,0.222,0,2,6
Baron Davis,2004,33,0.48,0.364,1,2,5
Baron Davis,2004,,,,,,
Baron Davis,2004,12,0.231,0.2,0.625,1,5
Baron Davis,2004,26,0.474,0.444,0.667,0,3
Baron Davis,2004,6,0.25,0,,0,2
Baron Davis,2004,33,0.45,0.333,1,1,5
Baron Davis,2004,30,0.429,0.364,1,3,3
Baron Davis,2004,24,0.55,0.333,0,2,3
Baron Davis,2004,23,0.409,0.455,,2,6
Baron Davis,2004,20,0.348,0.444,,0,2
Baron Davis,2004,25,0.375,0.231,0.571,1,4
Baron Davis,2004,29,0.438,0.5,0.857,1,6
Baron Davis,2004,12,0.313,0.167,0.333,2,5
Baron Davis,2004,,,,,,
Baron Davis,2004,,,,,,
Baron Davis,2004,,,,,,
Baron Davis,2004,,,,,,
Baron Davis,2004,,,,,,
Baron Davis,2004,,,,,,
Baron Davis,2004,,,,,,
Baron Davis,2004,,,,,,
Baron Davis,2004,,,,,,
Baron Davis,2004,,,,,,
Baron Davis,2004,14,0.385,0,0.8,1,1
Baron Davis,2004,26,0.556,0.6,0,0,0
Ben Simmons,2020,24,0.688,,0.4,2,4
Ben Simmons,2020,13,0.385,,0.429,0,5
Ben Simmons,2020,13,0.545,,0.5,1,4
Ben Simmons,2020,16,0.538,,0.5,1,6
Ben Simmons,2020,18,0.438,,0.8,2,3
Ben Simmons,2020,6,0.25,,1,0,4
Ben Simmons,2020,2,0.5,,,0,0
Ben Simmons,2020,,,,,,
Ben Simmons,2020,,,,,,
Ben Simmons,2020,15,0.778,,0.333,1,4
Ben Simmons,2020,18,0.75,,,2,2
Ben Simmons,2020,16,0.75,,0.667,7,5
Ben Simmons,2020,10,0.625,,,0,3
Ben Simmons,2020,18,0.778,1,0.75,1,1
Ben Simmons,2020,10,0.3,,0.5,1,5
Ben Simmons,2020,4,0.333,,,1,3
Ben Simmons,2020,10,0.5,0,1,3,7
Ben Simmons,2020,10,0.5,,,2,5
Ben Simmons,2020,15,0.455,,0.5,1,4
Ben Simmons,2020,15,0.308,0,1,1,3
Ben Simmons,2020,,,,,,
Ben Simmons,2020,14,0.636,,0,3,3
Ben Simmons,2020,17,0.8,,0.25,2,7
Ben Simmons,2020,34,0.857,1,0.75,0,1
Ben Simmons,2020,16,0.727,,,3,5
Ben Simmons,2020,7,0.5,0,0.25,2,4
Ben Simmons,2020,7,0.333,,0.75,0,5
Ben Simmons,2020,24,0.6,,0.6,1,1
Ben Simmons,2020,20,0.7,,0.75,1,1
Ben Simmons,2020,17,0.538,,0.75,1,3
Ben Simmons,2020,12,0.4,,0.571,2,5
Ben Simmons,2020,14,0.5,,0.444,4,6
Ben Simmons,2020,16,0.571,,,6,4
Ben Simmons,2020,15,0.7,,0.5,1,2
Ben Simmons,2020,13,0.455,,0.5,1,3
Ben Simmons,2020,15,0.5,,0.5,3,1
Ben Simmons,2020,18,0.545,,0.75,1,6
Ben Simmons,2020,29,0.65,,0.429,6,3
Ben Simmons,2020,17,0.5,,0.833,4,2
Ben Simmons,2020,19,0.6,,0.25,2,3
Ben Simmons,2020,11,0.455,,1,2,0
Ben Simmons,2020,,,,,,
Ben Simmons,2020,24,0.588,,1,3,2
Ben Simmons,2020,20,0.692,,0.286,2,4
Ben Simmons,2020,20,0.588,,,3,2
Ben Simmons,2020,21,0.6,,0.375,3,0
Ben Simmons,2020,34,0.857,,0.714,2,3
Ben Simmons,2020,17,0.714,,0.778,2,8
Ben Simmons,2020,28,0.8,,0.667,3,5
Ben Simmons,2020,17,0.364,,0.9,0,2
Ben Simmons,2020,31,0.667,,0.846,4,3
Ben Simmons,2020,23,0.643,,0.556,2,4
Ben Simmons,2020,16,0.571,0,0.889,1,4
Ben Simmons,2020,11,0.833,,0.25,4,4
Ben Simmons,2020,22,0.643,,0.8,0,7
