Player,Highest Points,Lowest Points,Avg Points,Highest Field Goals,Lowest Field Goals,Avg Field Goals,Highest FG Attempts,Lowest FG Attempts,Avg FG Attempts,Highest FG%,Lowest FG%,Avg FG%,Highest Three Pointers,Lowest Three Pointers,Avg Three Pointers,Highest 3P Attempts,Lowest 3P Attempts,Avg 3P Attempts,Highest 3P%,Lowest 3P%,Avg 3P%,Highest Free Throws,Lowest Free Throws,Avg Free Throws,Highest FT Attempts,Lowest FT Attempts,Avg FT Attempts,Highest FT%,Lowest FT%,Avg FT%,Highest ORB,Lowest ORB,Avg ORB,Highest DRB,Lowest DRB,Avg DRB,Highest TRB,Lowest TRB,Avg TRB,Highest Assists,Lowest Assists,Avg Assists,Highest Blocks,Lowest Blocks,Avg Blocks,Highest Steals,Lowest Steals,Avg Steals,Highest Turnovers,Lowest Turnovers,Avg Turnovers,Highest Personal Fouls,Lowest Personal Fouls,Avg Personal Fouls
Rashard Lewis,30.0,3.0,17.734177215189874,11.0,0.0,6.050632911392405,23.0,6.0,13.784810126582279,0.75,0.0,0.436253164556962,6.0,0.0,2.7848101265822787,13.0,3.0,7.012658227848101,1.0,0.0,0.39451898734177215,10.0,0.0,2.848101265822785,11.0,0.0,3.4050632911392404,1.0,0.0,0.8303571428571429,9.0,0.0,1.1645569620253164,9.0,0.0,4.569620253164557,12.0,1.0,5.734177215189874,9.0,0.0,2.5949367088607596,3.0,0.0,0.6455696202531646,6.0,0.0,1.0253164556962024,6.0,0.0,2.0,6.0,0.0,2.4556962025316458
Rasheed Wallace,36.0,2.0,12.714285714285714,12.0,1.0,4.883116883116883,24.0,3.0,11.2987012987013,0.875,0.154,0.4347272727272727,5.0,0.0,1.4545454545454546,10.0,0.0,4.090909090909091,1.0,0.0,0.33361842105263156,9.0,0.0,1.4935064935064934,11.0,0.0,1.948051948051948,1.0,0.0,0.7822083333333335,5.0,0.0,1.0909090909090908,13.0,2.0,5.545454545454546,15.0,2.0,6.636363636363637,6.0,0.0,1.7792207792207793,5.0,0.0,1.6753246753246753,5.0,0.0,1.1818181818181819,5.0,0.0,1.1168831168831168,6.0,0.0,2.7662337662337664
Ray Allen,35.0,5.0,16.5125,13.0,2.0,6.0,23.0,6.0,12.225,0.833,0.182,0.49119999999999997,7.0,0.0,2.1,9.0,1.0,4.725,1.0,0.0,0.44613749999999996,8.0,0.0,2.4125,8.0,0.0,2.7375,1.0,0.0,0.8822535211267606,3.0,0.0,0.6375,8.0,0.0,2.7875,8.0,0.0,3.425,8.0,0.0,2.7375,2.0,0.0,0.2,4.0,0.0,0.9625,6.0,0.0,1.4625,5.0,0.0,1.8375
Reggie Miller,32.0,6.0,18.14814814814815,12.0,1.0,5.753086419753086,22.0,5.0,12.851851851851851,0.833,0.111,0.45135802469135794,6.0,0.0,2.037037037037037,11.0,1.0,4.987654320987654,1.0,0.0,0.3985925925925926,19.0,0.0,4.604938271604938,21.0,0.0,5.012345679012346,1.0,0.0,0.9146164383561644,3.0,0.0,0.6172839506172839,7.0,0.0,2.3333333333333335,9.0,0.0,2.950617283950617,8.0,0.0,2.308641975308642,3.0,0.0,0.30864197530864196,5.0,0.0,1.0493827160493827,5.0,0.0,1.5925925925925926,5.0,0.0,1.5555555555555556
Richard Hamilton,39.0,2.0,17.27777777777778,16.0,1.0,6.930555555555555,25.0,6.0,14.305555555555555,0.9,0.125,0.48844444444444446,5.0,0.0,0.8611111111111112,9.0,0.0,1.9583333333333333,1.0,0.0,0.38398245614035087,8.0,0.0,2.5555555555555554,9.0,0.0,3.0694444444444446,1.0,0.0,0.8189655172413793,5.0,0.0,1.0416666666666667,7.0,0.0,2.2222222222222223,8.0,0.0,3.263888888888889,10.0,0.0,4.152777777777778,2.0,0.0,0.1388888888888889,4.0,0.0,1.0138888888888888,6.0,0.0,1.8333333333333333,6.0,0.0,2.375
Ronald Artest,35.0,3.0,18.26027397260274,12.0,1.0,6.410958904109589,27.0,5.0,15.232876712328768,0.7,0.1,0.4197260273972603,4.0,0.0,1.0273972602739727,9.0,0.0,3.315068493150685,1.0,0.0,0.28881428571428575,12.0,0.0,4.410958904109589,17.0,0.0,6.013698630136986,1.0,0.0,0.7314142857142857,4.0,0.0,1.36986301369863,9.0,0.0,3.904109589041096,12.0,0.0,5.273972602739726,9.0,0.0,3.7260273972602738,4.0,0.0,0.684931506849315,8.0,0.0,2.0821917808219177,7.0,0.0,2.767123287671233,6.0,0.0,2.6575342465753424
Roy Hibbert,27.0,0.0,10.753086419753087,10.0,0.0,4.08641975308642,17.0,3.0,9.308641975308642,0.8,0.0,0.4321234567901235,1.0,0.0,0.024691358024691357,1.0,0.0,0.06172839506172839,1.0,0.0,0.4,13.0,0.0,2.5555555555555554,16.0,0.0,3.3209876543209877,1.0,0.0,0.7515322580645161,7.0,0.0,2.493827160493827,10.0,0.0,4.148148148148148,16.0,0.0,6.6419753086419755,3.0,0.0,1.123456790123457,8.0,0.0,2.246913580246914,2.0,0.0,0.35802469135802467,5.0,0.0,1.8271604938271604,6.0,0.0,3.3209876543209877
Rudy Gobert,27.0,5.0,15.56060606060606,12.0,2.0,5.484848484848484,14.0,3.0,7.696969696969697,1.0,0.375,0.7224999999999999,0.0,0.0,0.0,2.0,0.0,0.06060606060606061,0.0,0.0,0.0,15.0,0.0,4.590909090909091,18.0,0.0,6.651515151515151,1.0,0.0,0.6738571428571429,8.0,0.0,3.6515151515151514,19.0,4.0,11.015151515151516,21.0,4.0,14.666666666666666,4.0,0.0,1.0909090909090908,6.0,0.0,2.0757575757575757,3.0,0.0,0.6818181818181818,4.0,0.0,1.803030303030303,5.0,0.0,2.6666666666666665
Russell Westbrook,45.0,10.0,27.24561403508772,18.0,3.0,10.596491228070175,33.0,11.0,22.473684210526315,0.765,0.233,0.47321052631578947,3.0,0.0,0.9649122807017544,11.0,0.0,3.736842105263158,1.0,0.0,0.2698679245283019,13.0,0.0,5.087719298245614,13.0,0.0,6.666666666666667,1.0,0.0,0.759625,7.0,0.0,1.7543859649122806,12.0,2.0,6.157894736842105,16.0,2.0,7.912280701754386,13.0,2.0,7.035087719298246,2.0,0.0,0.3508771929824561,4.0,0.0,1.631578947368421,10.0,1.0,4.473684210526316,6.0,0.0,3.508771929824561
Sam Cassell,36.0,6.0,19.790123456790123,14.0,2.0,7.654320987654321,29.0,8.0,15.679012345679013,0.778,0.182,0.48420987654320985,4.0,0.0,0.9135802469135802,8.0,0.0,2.2962962962962963,1.0,0.0,0.39275714285714286,10.0,0.0,3.567901234567901,13.0,0.0,4.08641975308642,1.0,0.333,0.8873676470588235,4.0,0.0,0.5432098765432098,10.0,0.0,2.802469135802469,10.0,0.0,3.345679012345679,14.0,1.0,7.308641975308642,2.0,0.0,0.2222222222222222,4.0,0.0,1.2592592592592593,7.0,0.0,2.7160493827160495,6.0,0.0,3.049382716049383
Shai Gilgeous-Alexander,44.0,14.0,31.397058823529413,17.0,4.0,10.352941176470589,29.0,13.0,20.308823529411764,0.813,0.267,0.511220588235294,3.0,0.0,0.8529411764705882,6.0,0.0,2.4705882352941178,1.0,0.0,0.3690806451612903,18.0,1.0,9.838235294117647,19.0,1.0,10.867647058823529,1.0,0.625,0.9027058823529412,5.0,0.0,0.8676470588235294,9.0,0.0,3.9705882352941178,10.0,0.0,4.838235294117647,11.0,1.0,5.455882352941177,4.0,0.0,0.9558823529411765,4.0,0.0,1.6470588235294117,7.0,0.0,2.823529411764706,6.0,0.0,2.823529411764706
Shaquille O'Neal,45.0,3.0,17.773333333333333,20.0,1.0,6.826666666666667,25.0,2.0,11.213333333333333,1.0,0.167,0.6110266666666667,0.0,0.0,0.0,1.0,0.0,0.013333333333333334,0.0,0.0,0.0,11.0,0.0,4.12,18.0,0.0,6.92,1.0,0.0,0.6063194444444444,7.0,0.0,2.493333333333333,11.0,1.0,5.946666666666666,17.0,1.0,8.44,6.0,0.0,1.68,4.0,0.0,1.44,4.0,0.0,0.6533333333333333,6.0,0.0,2.24,6.0,1.0,3.3733333333333335
Shareef Abdur-Rahim,50.0,2.0,21.246753246753247,21.0,1.0,7.766233766233766,30.0,3.0,16.844155844155843,0.75,0.143,0.45835064935064923,2.0,0.0,0.2727272727272727,4.0,0.0,0.9090909090909091,1.0,0.0,0.29444444444444445,16.0,0.0,5.441558441558442,16.0,0.0,6.792207792207792,1.0,0.0,0.7881733333333333,7.0,0.0,2.5714285714285716,14.0,0.0,6.467532467532467,18.0,3.0,9.03896103896104,9.0,0.0,3.103896103896104,5.0,0.0,1.0649350649350648,7.0,0.0,1.2727272727272727,8.0,0.0,3.2467532467532467,6.0,0.0,2.7662337662337664
Shawn Marion,35.0,4.0,17.5375,13.0,2.0,7.0125,22.0,5.0,13.3875,0.818,0.222,0.523475,3.0,0.0,1.0,7.0,0.0,3.15,1.0,0.0,0.2723076923076923,11.0,0.0,2.5125,11.0,0.0,3.1,1.0,0.0,0.7540000000000001,7.0,0.0,2.15,16.0,2.0,7.6625,23.0,2.0,9.8125,5.0,0.0,1.675,6.0,0.0,1.525,5.0,0.0,1.95,5.0,0.0,1.425,6.0,0.0,2.7
Stephen Curry,50.0,3.0,25.46875,16.0,1.0,8.359375,29.0,4.0,19.125,0.64,0.176,0.433671875,9.0,1.0,4.453125,20.0,4.0,11.71875,0.8,0.077,0.374359375,13.0,0.0,4.296875,13.0,0.0,4.65625,1.0,0.0,0.8891929824561403,3.0,0.0,0.53125,10.0,0.0,4.703125,10.0,1.0,5.234375,14.0,1.0,6.3125,2.0,0.0,0.359375,6.0,0.0,1.328125,7.0,0.0,3.21875,6.0,0.0,2.03125
Stephon Marbury,43.0,2.0,22.296296296296298,18.0,1.0,8.283950617283951,34.0,2.0,18.88888888888889,0.857,0.167,0.43619753086419744,6.0,0.0,1.0987654320987654,8.0,0.0,3.654320987654321,1.0,0.0,0.24748684210526317,16.0,0.0,4.62962962962963,17.0,0.0,5.765432098765432,1.0,0.0,0.7767368421052631,5.0,0.0,0.654320987654321,8.0,0.0,2.5925925925925926,8.0,0.0,3.246913580246914,15.0,0.0,8.074074074074074,2.0,0.0,0.24691358024691357,5.0,0.0,1.3333333333333333,7.0,0.0,3.246913580246914,6.0,0.0,2.4691358024691357
Steve Francis,33.0,2.0,16.582278481012658,11.0,1.0,5.69620253164557,27.0,5.0,14.139240506329115,0.818,0.091,0.40601265822784816,4.0,0.0,0.9240506329113924,10.0,0.0,3.1645569620253164,1.0,0.0,0.29675342465753424,13.0,0.0,4.265822784810126,16.0,0.0,5.506329113924051,1.0,0.25,0.7861408450704225,4.0,0.0,1.4683544303797469,10.0,0.0,4.012658227848101,11.0,2.0,5.481012658227848,13.0,1.0,6.2405063291139244,2.0,0.0,0.4430379746835443,5.0,0.0,1.759493670886076,8.0,1.0,3.721518987341772,6.0,0.0,3.2531645569620253
Steve Nash,30.0,1.0,12.451612903225806,13.0,0.0,4.758064516129032,19.0,2.0,8.951612903225806,1.0,0.0,0.5195645161290323,4.0,0.0,0.8870967741935484,7.0,0.0,2.274193548387097,1.0,0.0,0.3675961538461539,9.0,0.0,2.0483870967741935,9.0,0.0,2.2903225806451615,1.0,0.0,0.8721904761904762,2.0,0.0,0.41935483870967744,8.0,0.0,2.5806451612903225,8.0,0.0,3.0,17.0,0.0,10.709677419354838,1.0,0.0,0.12903225806451613,3.0,0.0,0.6129032258064516,7.0,0.0,3.693548387096774,4.0,0.0,0.8548387096774194
Tim Duncan,32.0,3.0,13.896103896103897,12.0,0.0,5.441558441558442,24.0,1.0,10.636363636363637,1.0,0.0,0.5277792207792207,1.0,0.0,0.025974025974025976,2.0,0.0,0.09090909090909091,1.0,0.0,0.3333333333333333,8.0,0.0,2.987012987012987,15.0,0.0,4.038961038961039,1.0,0.0,0.7559571428571429,7.0,0.0,2.207792207792208,13.0,2.0,6.935064935064935,18.0,3.0,9.142857142857142,10.0,0.0,2.987012987012987,6.0,0.0,1.9610389610389611,3.0,0.0,0.8181818181818182,6.0,0.0,1.7012987012987013,5.0,0.0,2.142857142857143
Tony Parker,37.0,2.0,16.676470588235293,14.0,1.0,6.705882352941177,27.0,4.0,13.441176470588236,1.0,0.2,0.5035,2.0,0.0,0.36764705882352944,4.0,0.0,0.9852941176470589,1.0,0.0,0.3597560975609756,11.0,0.0,2.8970588235294117,13.0,0.0,3.573529411764706,1.0,0.0,0.8141754385964912,2.0,0.0,0.25,6.0,0.0,2.0294117647058822,6.0,0.0,2.2794117647058822,10.0,1.0,5.705882352941177,2.0,0.0,0.1323529411764706,2.0,0.0,0.5294117647058824,6.0,0.0,2.2205882352941178,4.0,0.0,1.2647058823529411
Tracy McGrady,45.0,0.0,24.6056338028169,17.0,0.0,8.985915492957746,32.0,3.0,20.845070422535212,0.722,0.0,0.4286619718309859,5.0,0.0,1.7746478873239437,11.0,1.0,5.366197183098592,1.0,0.0,0.3018450704225351,15.0,0.0,4.859154929577465,18.0,0.0,6.873239436619718,1.0,0.0,0.6749253731343283,4.0,0.0,0.7887323943661971,12.0,1.0,4.535211267605634,12.0,1.0,5.323943661971831,13.0,1.0,6.450704225352113,3.0,0.0,0.5070422535211268,4.0,0.0,1.295774647887324,7.0,0.0,3.0,5.0,0.0,1.9154929577464788
Trae Young,56.0,9.0,28.355263157894736,17.0,3.0,9.355263157894736,31.0,12.0,20.31578947368421,0.75,0.176,0.45497368421052636,8.0,0.0,3.0657894736842106,15.0,4.0,8.026315789473685,0.8,0.0,0.3612105263157894,15.0,0.0,6.578947368421052,15.0,0.0,7.276315789473684,1.0,0.5,0.8978108108108108,5.0,0.0,0.6578947368421053,9.0,0.0,3.0789473684210527,9.0,0.0,3.736842105263158,16.0,4.0,9.697368421052632,1.0,0.0,0.09210526315789473,4.0,0.0,0.9473684210526315,9.0,1.0,3.986842105263158,5.0,0.0,1.6842105263157894
Tyrese Haliburton,43.0,1.0,20.714285714285715,14.0,0.0,7.357142857142857,24.0,8.0,15.017857142857142,0.8,0.0,0.48483928571428575,10.0,0.0,2.875,16.0,2.0,7.178571428571429,0.875,0.0,0.3908214285714286,12.0,0.0,3.125,15.0,0.0,3.5892857142857144,1.0,0.0,0.8577391304347827,3.0,0.0,0.5892857142857143,9.0,0.0,3.0714285714285716,9.0,0.0,3.6607142857142856,19.0,4.0,10.446428571428571,3.0,0.0,0.44642857142857145,5.0,0.0,1.625,7.0,0.0,2.517857142857143,4.0,0.0,1.2321428571428572
Tyson Chandler,28.0,1.0,10.43939393939394,12.0,0.0,3.8636363636363638,13.0,1.0,6.0606060606060606,1.0,0.0,0.6436060606060605,0.0,0.0,0.0,0.0,0.0,0.0,,,,11.0,0.0,2.712121212121212,14.0,0.0,3.909090909090909,1.0,0.0,0.6822413793103448,10.0,0.0,4.075757575757576,18.0,1.0,6.575757575757576,28.0,2.0,10.651515151515152,5.0,0.0,0.9393939393939394,5.0,0.0,1.1363636363636365,3.0,0.0,0.6363636363636364,4.0,0.0,1.3181818181818181,6.0,0.0,2.8484848484848486
Victor Oladipo,47.0,5.0,23.133333333333333,15.0,2.0,8.533333333333333,29.0,9.0,17.893333333333334,0.818,0.19,0.48862666666666676,6.0,0.0,2.1466666666666665,13.0,2.0,5.786666666666667,0.75,0.0,0.3754533333333333,12.0,0.0,3.92,14.0,0.0,4.906666666666666,1.0,0.0,0.7904366197183098,3.0,0.0,0.6266666666666667,13.0,1.0,4.573333333333333,15.0,1.0,5.2,12.0,0.0,4.306666666666667,4.0,0.0,0.76,7.0,0.0,2.36,10.0,0.0,2.92,5.0,0.0,2.3333333333333335
Vince Carter,46.0,8.0,25.24390243902439,16.0,3.0,8.853658536585366,30.0,9.0,19.48780487804878,0.765,0.2,0.4509268292682927,9.0,0.0,1.9024390243902438,20.0,0.0,5.329268292682927,1.0,0.0,0.33871604938271604,14.0,0.0,5.634146341463414,18.0,0.0,7.024390243902439,1.0,0.0,0.787076923076923,4.0,0.0,1.3902439024390243,12.0,1.0,4.609756097560975,16.0,2.0,6.0,13.0,1.0,4.7926829268292686,3.0,0.0,0.36585365853658536,4.0,0.0,1.0,8.0,0.0,2.6463414634146343,6.0,0.0,3.2439024390243905
Vlade Divac,34.0,1.0,12.024691358024691,11.0,0.0,4.493827160493828,22.0,2.0,9.320987654320987,1.0,0.0,0.4803333333333334,1.0,0.0,0.04938271604938271,2.0,0.0,0.1728395061728395,1.0,0.0,0.2727272727272727,12.0,0.0,2.9876543209876543,16.0,0.0,4.320987654320987,1.0,0.333,0.7106119402985075,9.0,0.0,2.5555555555555554,12.0,0.0,5.753086419753086,19.0,0.0,8.308641975308642,7.0,0.0,2.8518518518518516,6.0,0.0,1.1481481481481481,4.0,0.0,1.0740740740740742,7.0,0.0,2.3703703703703702,6.0,0.0,2.9876543209876543
Wally Szczerbiak,37.0,3.0,18.670731707317074,14.0,1.0,7.426829268292683,24.0,6.0,14.634146341463415,0.818,0.167,0.5049024390243901,3.0,0.0,1.0609756097560976,6.0,0.0,2.3292682926829267,1.0,0.0,0.46912,13.0,0.0,2.7560975609756095,13.0,0.0,3.317073170731707,1.0,0.0,0.813126984126984,5.0,0.0,1.4634146341463414,9.0,0.0,3.3048780487804876,14.0,1.0,4.7682926829268295,8.0,0.0,3.1341463414634148,2.0,0.0,0.25609756097560976,3.0,0.0,0.8048780487804879,6.0,0.0,2.207317073170732,6.0,0.0,2.292682926829268
Yao Ming,33.0,7.0,19.662337662337663,13.0,2.0,7.35064935064935,23.0,7.0,13.402597402597403,1.0,0.25,0.5550129870129871,1.0,0.0,0.012987012987012988,1.0,0.0,0.012987012987012988,1.0,1.0,1.0,17.0,0.0,4.9480519480519485,19.0,0.0,5.714285714285714,1.0,0.0,0.8669722222222221,7.0,0.0,2.6493506493506493,15.0,0.0,7.233766233766234,19.0,1.0,9.883116883116884,6.0,0.0,1.7792207792207793,6.0,0.0,1.948051948051948,2.0,0.0,0.38961038961038963,6.0,0.0,3.038961038961039,6.0,0.0,3.3376623376623376
Zach LaVine,39.0,0.0,24.402985074626866,14.0,0.0,8.432835820895523,27.0,0.0,17.70149253731343,0.769,0.143,0.47366666666666674,7.0,0.0,2.7611940298507465,13.0,0.0,7.08955223880597,1.0,0.0,0.37896969696969696,11.0,0.0,4.776119402985074,13.0,0.0,5.597014925373134,1.0,0.0,0.8316290322580645,3.0,0.0,0.3283582089552239,9.0,0.0,4.268656716417911,9.0,1.0,4.597014925373134,9.0,0.0,4.522388059701493,2.0,0.0,0.34328358208955223,3.0,0.0,0.6119402985074627,7.0,0.0,2.5522388059701493,5.0,0.0,1.791044776119403
Zach Randolph,38.0,3.0,15.381578947368421,15.0,1.0,6.197368421052632,23.0,3.0,13.473684210526315,0.818,0.235,0.46535526315789477,1.0,0.0,0.02631578947368421,2.0,0.0,0.3026315789473684,1.0,0.0,0.07142857142857142,9.0,0.0,2.960526315789474,14.0,0.0,3.9473684210526314,1.0,0.0,0.7343538461538462,10.0,0.0,4.078947368421052,15.0,2.0,7.157894736842105,22.0,4.0,11.236842105263158,6.0,0.0,1.4210526315789473,3.0,0.0,0.40789473684210525,4.0,0.0,0.8026315789473685,7.0,0.0,1.9736842105263157,5.0,0.0,2.3684210526315788
Zion Williamson,39.0,12.0,27.0,16.0,4.0,10.39344262295082,28.0,6.0,17.0,0.933,0.318,0.6210819672131147,1.0,0.0,0.16393442622950818,3.0,0.0,0.5573770491803278,1.0,0.0,0.34,12.0,1.0,6.049180327868853,18.0,2.0,8.672131147540984,1.0,0.25,0.7067868852459017,8.0,0.0,2.737704918032787,12.0,0.0,4.491803278688525,15.0,1.0,7.229508196721311,8.0,0.0,3.7049180327868854,3.0,0.0,0.639344262295082,5.0,0.0,0.9344262295081968,7.0,0.0,2.737704918032787,6.0,0.0,2.2131147540983607
Zydrunas Ilgauskas,35.0,6.0,16.923076923076923,12.0,0.0,5.871794871794871,24.0,3.0,12.551282051282051,0.846,0.0,0.46749999999999997,1.0,0.0,0.02564102564102564,1.0,0.0,0.08974358974358974,1.0,0.0,0.2857142857142857,17.0,0.0,5.153846153846154,19.0,0.0,6.448717948717949,1.0,0.167,0.7996842105263159,12.0,0.0,3.8333333333333335,13.0,0.0,4.782051282051282,18.0,1.0,8.615384615384615,5.0,0.0,1.2820512820512822,7.0,0.0,2.1153846153846154,5.0,0.0,0.6794871794871795,7.0,0.0,2.448717948717949,6.0,1.0,4.012820512820513
